time,SST,Country
2002-07-04 0:00,9.10572052,CHL
2002-07-11 12:00,9.60883236,CHL
2002-07-19 12:40,9.87550735,CHL
2002-07-27 12:00,,CHL
2002-08-06 15:25,9.58912277,CHL
2002-08-12 12:00,9.37217808,CHL
2002-08-20 12:40,9.65139675,CHL
2002-08-28 12:00,9.60551834,CHL
2002-09-05 12:15,9.86166477,CHL
2002-09-13 12:00,9.6217947,CHL
2002-09-21 12:10,9.96347713,CHL
2002-09-29 12:00,10.3211441,CHL
2002-10-07 12:15,10.2030115,CHL
2002-10-15 12:00,10.1904726,CHL
2002-10-23 12:10,10.3295088,CHL
2002-10-31 12:00,11.033906,CHL
2002-11-08 12:10,11.1646833,CHL
2002-11-16 12:00,10.9640999,CHL
2002-11-24 12:10,11.2202387,CHL
2002-12-02 12:00,11.9810963,CHL
2002-12-10 12:10,12.9045153,CHL
2002-12-18 12:00,12.0883713,CHL
2002-12-26 12:10,12.7651434,CHL
2002-12-31 12:30,12.8590469,CHL
2003-01-08 12:15,13.1734972,CHL
2003-01-16 12:30,12.4740229,CHL
2003-01-24 12:15,12.4887466,CHL
2003-02-01 12:30,12.8801527,CHL
2003-02-09 12:15,13.4344969,CHL
2003-02-17 12:30,12.4623413,CHL
2003-02-25 12:15,12.8370132,CHL
2003-03-05 12:30,13.0841637,CHL
2003-03-13 12:15,12.160059,CHL
2003-03-21 12:30,12.6478729,CHL
2003-03-29 12:15,12.3385725,CHL
2003-04-06 12:30,11.9585371,CHL
2003-04-14 12:15,11.5976715,CHL
2003-04-22 12:50,11.0466185,CHL
2003-04-30 12:15,11.1174088,CHL
2003-05-08 12:50,10.953125,CHL
2003-05-16 12:15,10.7338743,CHL
2003-05-24 12:50,10.3166838,CHL
2003-06-01 12:15,10.0344782,CHL
2003-06-09 12:50,10.4148827,CHL
2003-06-17 12:15,9.82937145,CHL
2003-06-25 12:50,9.65776825,CHL
2003-07-03 12:15,9.56822014,CHL
2003-07-11 12:50,10.0040751,CHL
2003-07-19 12:15,9.54544926,CHL
2003-07-27 12:50,9.80021286,CHL
2003-08-04 12:15,9.63971996,CHL
2003-08-12 13:20,9.73305607,CHL
2003-08-20 12:15,9.8227911,CHL
2003-08-28 12:30,10.5837021,CHL
2003-09-05 12:15,9.5895052,CHL
2003-09-13 12:30,10.0359297,CHL
2003-09-21 12:15,10.0182514,CHL
2003-09-29 12:30,10.2765608,CHL
2003-10-07 12:15,10.172327,CHL
2003-10-23 12:15,10.3899326,CHL
2003-10-31 12:30,10.9452019,CHL
2003-11-08 12:15,10.3242035,CHL
2003-11-16 12:30,11.2817688,CHL
2003-11-24 12:15,11.2695351,CHL
2003-12-02 12:30,11.3188543,CHL
2003-12-10 12:15,11.3536501,CHL
2003-12-18 12:30,11.7772961,CHL
2003-12-26 12:15,12.5030346,CHL
2003-12-31 12:00,13.2538996,CHL
2004-01-08 12:50,13.0834084,CHL
2004-01-16 12:00,13.4971743,CHL
2004-01-24 12:50,13.4887962,CHL
2004-02-01 12:15,14.0685434,CHL
2004-02-09 12:50,13.2302999,CHL
2004-02-17 12:00,13.9858742,CHL
2004-02-25 12:50,13.6978674,CHL
2004-03-04 12:00,13.426631,CHL
2004-03-12 12:00,12.6206884,CHL
2004-03-20 12:00,12.7118483,CHL
2004-03-28 12:00,12.3097076,CHL
2004-04-05 12:00,12.1255617,CHL
2004-04-13 12:00,11.9696999,CHL
2004-04-21 12:30,11.5932465,CHL
2004-04-29 12:00,11.2253084,CHL
2004-05-07 12:30,11.1162434,CHL
2004-05-15 12:00,11.094594,CHL
2004-05-23 12:30,10.5493031,CHL
2004-05-31 12:00,10.5846634,CHL
2004-06-08 12:30,10.1587191,CHL
2004-06-16 12:00,10.4351492,CHL
2004-06-24 12:30,10.2640972,CHL
2004-07-02 12:00,9.70403767,CHL
2004-07-10 12:30,9.43008423,CHL
2004-07-18 12:00,9.80181885,CHL
2004-07-26 12:30,9.4270153,CHL
2004-08-03 12:00,9.78693104,CHL
2004-08-11 12:30,9.81696796,CHL
2004-08-19 12:00,9.76544666,CHL
2004-08-27 12:30,10.023653,CHL
2004-09-04 12:00,9.72887707,CHL
2004-09-12 12:00,10.0005865,CHL
2004-09-20 12:00,9.84151363,CHL
2004-09-28 12:00,9.69084263,CHL
2004-10-06 12:00,10.8534374,CHL
2004-10-14 12:00,10.8699713,CHL
2004-10-22 12:50,10.3858738,CHL
2004-10-30 12:00,10.9400597,CHL
2004-11-07 12:50,11.671566,CHL
2004-11-15 12:00,11.941082,CHL
2004-11-23 12:50,12.0319242,CHL
2004-12-01 12:00,13.0006561,CHL
2004-12-09 12:50,12.9684181,CHL
2004-12-17 12:00,12.3371582,CHL
2004-12-25 12:50,13.1396732,CHL
2004-12-31 12:10,13.1981726,CHL
2005-01-08 12:00,13.1424236,CHL
2005-01-16 12:10,13.3008118,CHL
2005-01-24 12:00,12.8136463,CHL
2005-02-01 12:10,14.4080601,CHL
2005-02-09 12:00,14.0522547,CHL
2005-02-17 12:10,14.0109797,CHL
2005-02-25 12:00,13.399085,CHL
2005-03-05 12:10,12.7776079,CHL
2005-03-13 12:00,12.4714336,CHL
2005-03-29 12:00,12.0331888,CHL
2005-04-06 12:15,11.4335833,CHL
2005-04-14 12:00,11.7983408,CHL
2005-04-22 12:40,11.2329855,CHL
2005-04-30 12:00,10.7040138,CHL
2005-05-08 12:40,10.9670343,CHL
2005-05-16 12:00,9.93139267,CHL
2005-05-24 12:40,10.5410261,CHL
2005-06-01 12:00,10.2996397,CHL
2005-06-09 12:40,9.33978081,CHL
2005-06-17 12:00,9.04435921,CHL
2005-06-25 12:40,9.3948307,CHL
2005-07-03 12:00,9.45886135,CHL
2005-07-11 12:40,9.41579247,CHL
2005-07-19 12:00,9.55059719,CHL
2005-07-27 12:40,9.7474947,CHL
2005-08-04 12:00,9.11163807,CHL
2005-08-12 12:40,9.05451298,CHL
2005-08-20 12:00,9.15139484,CHL
2005-09-05 12:00,9.50642014,CHL
2005-09-13 12:10,9.68707943,CHL
2005-09-21 12:00,9.88060856,CHL
2005-09-29 12:10,10.330225,CHL
2005-10-07 12:00,10.1662827,CHL
2005-10-15 12:10,10.1990547,CHL
2005-10-23 12:00,10.6431112,CHL
2005-10-31 12:10,10.884367,CHL
2005-11-08 12:00,11.5003576,CHL
2005-11-16 12:10,10.7926292,CHL
2005-11-24 12:00,11.8825111,CHL
2005-12-02 12:10,11.8464155,CHL
2005-12-10 12:00,12.4344568,CHL
2005-12-18 12:10,13.2354765,CHL
2005-12-26 12:00,14.1322145,CHL
2005-12-31 12:15,12.3765135,CHL
2006-01-08 12:30,12.687294,CHL
2006-01-16 12:15,13.4052734,CHL
2006-01-24 12:30,13.7805824,CHL
2006-02-01 12:15,13.1316776,CHL
2006-02-09 12:30,14.1076269,CHL
2006-02-17 12:15,13.8294086,CHL
2006-02-25 12:30,12.5591288,CHL
2006-03-05 12:15,12.5108585,CHL
2006-03-13 12:30,12.0912266,CHL
2006-03-21 12:15,12.102685,CHL
2006-03-29 12:30,11.8379087,CHL
2006-04-06 12:15,11.3097191,CHL
2006-04-14 12:35,11.1324701,CHL
2006-04-22 12:15,11.1117983,CHL
2006-04-30 12:55,11.0846996,CHL
2006-05-08 12:15,10.5612736,CHL
2006-05-16 12:55,10.4529915,CHL
2006-05-24 12:15,10.4311647,CHL
2006-06-01 12:55,10.0937262,CHL
2006-06-09 12:15,10.2650452,CHL
2006-06-17 12:55,9.93729687,CHL
2006-06-25 12:15,10.2735434,CHL
2006-07-03 12:55,10.0192451,CHL
2006-07-11 12:15,9.91644859,CHL
2006-07-19 12:55,9.93610573,CHL
2006-07-27 12:20,9.3977232,CHL
2006-08-04 12:55,9.32257271,CHL
2006-08-12 12:20,9.29294395,CHL
2006-08-20 12:55,9.58022213,CHL
2006-08-28 12:20,9.66668797,CHL
2006-09-05 12:35,9.87832355,CHL
2006-09-13 12:20,9.91678143,CHL
2006-09-21 12:35,9.68418789,CHL
2006-09-29 12:20,10.231946,CHL
2006-10-07 12:35,10.2233,CHL
2006-10-15 12:20,10.6238451,CHL
2006-10-23 12:35,10.6727724,CHL
2006-10-31 12:20,10.79072,CHL
2006-11-08 12:35,10.9670334,CHL
2006-11-16 12:20,11.2522259,CHL
2006-11-24 12:35,11.6528883,CHL
2006-12-02 12:20,12.1210585,CHL
2006-12-10 12:35,11.5803003,CHL
2006-12-18 12:20,11.6383276,CHL
2006-12-26 12:35,11.6784916,CHL
2006-12-31 12:50,12.7164354,CHL
2007-01-08 12:00,13.1881294,CHL
2007-01-16 12:50,13.7625103,CHL
2007-01-24 12:00,13.6275034,CHL
2007-02-01 12:00,13.4227581,CHL
2007-02-09 12:00,13.4382601,CHL
2007-02-17 12:00,12.9106598,CHL
2007-02-25 12:05,12.5544939,CHL
2007-03-05 12:00,12.1417103,CHL
2007-03-13 12:05,12.5593243,CHL
2007-03-21 12:00,12.3554869,CHL
2007-03-29 12:05,11.922287,CHL
2007-04-06 12:00,11.6128893,CHL
2007-04-14 12:35,11.2267294,CHL
2007-04-22 12:00,11.0018778,CHL
2007-04-30 12:35,10.7740469,CHL
2007-05-08 12:00,10.6295328,CHL
2007-05-16 12:35,10.462327,CHL
2007-05-24 12:00,10.1016941,CHL
2007-06-01 12:35,9.96180534,CHL
2007-06-09 12:00,9.5263052,CHL
2007-06-17 12:35,9.41366291,CHL
2007-06-25 12:00,8.79487228,CHL
2007-07-03 12:35,8.86649323,CHL
2007-07-11 12:00,8.98030853,CHL
2007-07-19 12:35,8.94010258,CHL
2007-07-27 12:00,8.849823,CHL
2007-08-04 12:35,8.74658298,CHL
2007-08-12 12:00,8.73676777,CHL
2007-08-20 12:35,8.61467361,CHL
2007-08-28 12:00,8.82903385,CHL
2007-09-13 12:00,9.33348846,CHL
2007-09-21 12:00,9.6619215,CHL
2007-09-29 12:00,9.36959076,CHL
2007-10-07 12:00,9.87186813,CHL
2007-10-15 12:00,9.53009701,CHL
2007-10-23 12:00,10.2191257,CHL
2007-10-31 12:00,10.0002823,CHL
2007-11-08 12:00,10.4194918,CHL
2007-11-16 12:50,11.2157879,CHL
2007-11-24 12:00,10.8040638,CHL
2007-12-02 22:35,11.1657534,CHL
2007-12-10 12:00,11.4131756,CHL
2007-12-18 12:50,12.4303799,CHL
2007-12-26 12:00,12.2430267,CHL
2007-12-31 12:20,12.7797117,CHL
2008-01-08 12:05,12.1196823,CHL
2008-01-16 12:20,13.2930737,CHL
2008-01-24 12:05,14.0588579,CHL
2008-02-01 12:20,14.0886421,CHL
2008-02-09 12:05,13.3377781,CHL
2008-02-17 12:20,13.2341499,CHL
2008-02-25 12:05,13.883544,CHL
2008-03-04 12:20,13.0433321,CHL
2008-03-12 12:10,12.4671326,CHL
2008-03-20 12:20,12.2963047,CHL
2008-03-28 12:10,12.5838423,CHL
2008-04-05 12:20,11.1317101,CHL
2008-04-13 12:10,10.8336639,CHL
2008-04-21 12:45,10.9281807,CHL
2008-04-29 12:10,10.7720566,CHL
2008-05-07 12:45,10.2633371,CHL
2008-05-15 12:10,9.31085205,CHL
2008-05-23 12:50,9.62036419,CHL
2008-05-31 12:10,9.46090126,CHL
2008-06-08 12:50,10.04105,CHL
2008-06-16 12:10,9.33963108,CHL
2008-06-24 12:50,9.14287663,CHL
2008-07-02 12:10,8.90872288,CHL
2008-07-10 12:50,9.34805202,CHL
2008-07-18 12:10,9.07065487,CHL
2008-08-03 12:10,9.59418964,CHL
2008-08-11 12:50,9.10745716,CHL
2008-08-19 12:10,9.22309589,CHL
2008-08-27 12:50,9.40973854,CHL
2008-09-04 12:10,9.39624214,CHL
2008-09-12 12:25,9.70161629,CHL
2008-09-20 12:10,10.2790709,CHL
2008-09-28 12:20,10.2634439,CHL
2008-10-06 12:10,10.5618362,CHL
2008-10-14 12:25,10.6636066,CHL
2008-10-22 12:10,10.9763603,CHL
2008-10-30 12:25,10.9553814,CHL
2008-11-07 12:10,11.1838608,CHL
2008-11-15 12:25,11.8573246,CHL
2008-11-23 12:10,12.1769753,CHL
2008-12-01 12:25,14.1033716,CHL
2008-12-09 12:10,13.9676952,CHL
2008-12-17 12:25,12.5143538,CHL
2008-12-25 12:10,12.582653,CHL
2008-12-31 12:35,12.8668842,CHL
2009-01-08 12:20,13.0367212,CHL
2009-01-16 12:35,12.6419868,CHL
2009-01-24 12:20,13.0638943,CHL
2009-02-01 12:35,13.6782932,CHL
2009-02-09 12:25,12.9327888,CHL
2009-02-17 12:40,13.2488842,CHL
2009-02-25 12:25,12.7588692,CHL
2009-03-05 12:40,13.2340555,CHL
2009-03-13 12:25,12.5688696,CHL
2009-03-21 12:40,12.8129053,CHL
2009-03-29 12:25,11.6538877,CHL
2009-04-06 12:40,11.6889381,CHL
2009-04-14 12:25,11.9090528,CHL
2009-04-22 13:00,11.5530462,CHL
2009-04-30 12:25,11.1494226,CHL
2009-05-08 13:00,10.7680693,CHL
2009-05-16 12:25,10.4125881,CHL
2009-05-24 13:00,10.2966042,CHL
2009-06-01 12:25,10.1402283,CHL
2009-06-09 13:00,10.0201416,CHL
2009-06-17 12:25,9.68238163,CHL
2009-07-03 12:20,9.68420792,CHL
2009-07-11 13:00,9.57259941,CHL
2009-07-19 12:20,9.35702133,CHL
2009-07-27 13:00,9.08438683,CHL
2009-08-04 12:20,9.11178875,CHL
2009-08-12 13:00,9.03268528,CHL
2009-08-20 12:20,9.52816582,CHL
2009-08-28 12:40,9.10863495,CHL
2009-09-05 12:20,9.31919956,CHL
2009-09-13 12:35,9.7619381,CHL
2009-09-21 12:20,9.78510666,CHL
2009-09-29 12:35,9.9377594,CHL
2009-10-07 12:20,10.097373,CHL
2009-10-15 12:35,10.146759,CHL
2009-10-23 12:20,9.76250267,CHL
2009-10-31 12:35,9.88935471,CHL
2009-11-08 12:20,9.75732803,CHL
2009-11-16 12:35,10.2439661,CHL
2009-11-24 12:20,10.7962389,CHL
2009-12-02 12:35,11.4936008,CHL
2009-12-10 12:20,11.7037687,CHL
2009-12-18 12:35,11.4850044,CHL
2009-12-26 12:20,11.1510191,CHL
2009-12-31 12:05,11.481822,CHL
2010-01-08 12:00,12.5768499,CHL
2010-01-16 12:05,12.7343292,CHL
2010-01-24 12:00,13.1877441,CHL
2010-02-01 12:05,11.1414433,CHL
2010-02-09 12:00,12.0230227,CHL
2010-02-17 12:05,12.5207434,CHL
2010-02-25 12:00,12.9657459,CHL
2010-03-05 12:05,12.5984135,CHL
2010-03-13 12:00,12.0765524,CHL
2010-03-21 12:05,12.1208897,CHL
2010-03-29 12:00,11.7357864,CHL
2010-04-06 12:05,11.7347708,CHL
2010-04-14 12:00,11.1160574,CHL
2010-04-22 12:35,10.7382727,CHL
2010-04-30 12:00,10.4948015,CHL
2010-05-08 12:35,10.3290863,CHL
2010-05-16 12:00,10.3366556,CHL
2010-05-24 12:35,9.95554829,CHL
2010-06-01 12:00,9.56520939,CHL
2010-06-09 12:35,9.99915981,CHL
2010-06-17 12:00,9.64144993,CHL
2010-06-25 12:35,10.0647316,CHL
2010-07-03 12:00,9.64234161,CHL
2010-07-11 12:35,9.1123457,CHL
2010-07-19 12:00,8.8364048,CHL
2010-07-27 12:35,8.80893326,CHL
2010-08-04 12:00,8.90447235,CHL
2010-08-12 12:35,9.097785,CHL
2010-08-20 12:00,9.05933857,CHL
2010-08-28 12:35,8.65975189,CHL
2010-09-05 12:00,9.66861343,CHL
2010-09-13 12:05,9.22706795,CHL
2010-09-21 12:00,9.48436165,CHL
2010-09-29 12:00,9.68617725,CHL
2010-10-07 12:00,9.86458015,CHL
2010-10-15 12:05,9.92551422,CHL
2010-10-23 12:00,10.4092464,CHL
2010-10-31 12:05,10.0558777,CHL
2010-11-08 12:00,11.2362614,CHL
2010-11-16 12:00,10.7551136,CHL
2010-11-24 12:50,11.0115299,CHL
2010-12-02 12:05,11.0926332,CHL
2010-12-10 12:50,11.0065107,CHL
2010-12-18 12:05,11.4627714,CHL
2010-12-26 12:50,12.7887211,CHL
2010-12-31 12:10,12.9533834,CHL
2011-01-08 12:20,13.0312529,CHL
2011-01-16 12:10,13.0736666,CHL
2011-01-24 12:20,12.6137228,CHL
2011-02-01 12:10,12.6348,CHL
2011-02-09 12:20,13.8178997,CHL
2011-02-17 12:10,12.9575644,CHL
2011-02-25 12:20,12.9496708,CHL
2011-03-05 12:10,12.6518164,CHL
2011-03-13 12:20,11.9210835,CHL
2011-03-21 12:10,11.6244488,CHL
2011-03-29 12:20,11.4651976,CHL
2011-04-06 12:10,11.7113552,CHL
2011-04-14 12:50,10.7067404,CHL
2011-04-22 12:10,10.6133289,CHL
2011-04-30 12:50,10.4962883,CHL
2011-05-08 12:10,10.4198246,CHL
2011-05-16 12:45,10.0475283,CHL
2011-05-24 12:10,9.94325161,CHL
2011-06-01 12:45,9.85991669,CHL
2011-06-09 12:10,9.96714306,CHL
2011-06-17 12:45,9.71711063,CHL
2011-06-25 12:05,9.18806171,CHL
2011-07-03 12:45,9.34329319,CHL
2011-07-11 12:05,8.97980022,CHL
2011-07-19 12:45,9.3970232,CHL
2011-07-27 12:10,8.98270321,CHL
2011-08-04 12:45,9.01022148,CHL
2011-08-12 12:05,8.98827171,CHL
2011-08-20 12:45,8.95363426,CHL
2011-08-28 12:05,9.27189445,CHL
2011-09-05 12:20,9.14831543,CHL
2011-09-13 12:05,9.51601982,CHL
2011-09-21 12:20,9.56847286,CHL
2011-09-29 12:05,9.7825489,CHL
2011-10-07 12:20,9.95011044,CHL
2011-10-15 12:05,10.1224756,CHL
2011-10-23 12:20,10.6129456,CHL
2011-10-31 12:05,10.7080956,CHL
2011-11-08 12:20,11.5677137,CHL
2011-11-16 12:05,11.1827059,CHL
2011-11-24 12:20,11.3512106,CHL
2011-12-02 12:05,12.4507532,CHL
2011-12-10 12:20,12.9653158,CHL
2011-12-18 12:05,12.3988152,CHL
2011-12-26 12:20,12.6871891,CHL
2011-12-31 12:40,13.7932053,CHL
2012-01-08 12:25,13.1247625,CHL
2012-01-16 12:40,14.0021706,CHL
2012-01-24 12:25,13.1503267,CHL
2012-02-01 12:40,12.8455591,CHL
2012-02-09 12:25,12.6396065,CHL
2012-02-17 12:40,12.5170803,CHL
2012-02-25 12:25,12.2097578,CHL
2012-03-04 12:40,12.7159576,CHL
2012-03-12 12:25,12.8206282,CHL
2012-03-20 12:40,11.9445934,CHL
2012-03-28 12:25,12.1733713,CHL
2012-04-05 12:40,11.1949587,CHL
2012-04-13 12:25,11.1464911,CHL
2012-04-21 13:00,10.9830484,CHL
2012-04-29 12:25,11.1020069,CHL
2012-05-07 13:00,10.5728531,CHL
2012-05-15 12:25,10.5416622,CHL
2012-05-23 13:00,10.6901445,CHL
2012-05-31 12:20,9.97355175,CHL
2012-06-08 13:00,9.41078377,CHL
2012-06-16 12:25,9.36219025,CHL
2012-06-24 13:00,9.44368935,CHL
2012-07-02 12:25,9.1702013,CHL
2012-07-10 13:00,8.79367924,CHL
2012-07-18 12:25,9.06218147,CHL
2012-07-26 13:00,8.65354729,CHL
2012-08-03 12:25,9.16869259,CHL
2012-08-11 13:00,8.04420757,CHL
2012-08-19 12:25,8.78134155,CHL
2012-08-27 12:40,8.79915142,CHL
2012-09-04 12:25,9.3167963,CHL
2012-09-12 12:40,9.02601051,CHL
2012-09-20 12:25,9.80551529,CHL
2012-09-28 12:40,9.51667786,CHL
2012-10-06 12:25,9.79129791,CHL
2012-10-14 12:40,10.4142838,CHL
2012-10-22 12:25,10.234169,CHL
2012-10-30 12:40,10.320261,CHL
2012-11-07 12:25,10.808672,CHL
2012-11-15 12:40,11.341136,CHL
2012-11-23 12:25,11.5790358,CHL
2012-12-01 12:40,12.3616552,CHL
2012-12-09 12:25,11.6983681,CHL
2012-12-17 12:40,11.4889565,CHL
2012-12-25 12:25,11.7518101,CHL
2012-12-31 12:50,12.7023535,CHL
2013-01-08 12:05,13.3609715,CHL
2013-01-16 12:50,14.4965935,CHL
2013-01-24 12:00,13.6983557,CHL
2013-02-01 12:00,14.0424461,CHL
2013-02-09 12:00,12.1612673,CHL
2013-02-17 12:00,13.4018373,CHL
2013-02-25 12:00,13.3507643,CHL
2013-03-05 12:00,12.1417065,CHL
2013-03-13 12:05,12.3774939,CHL
2013-03-21 12:00,12.2079067,CHL
2013-03-29 12:05,12.2111549,CHL
2013-04-06 12:00,10.9213638,CHL
2013-04-14 12:35,11.7097254,CHL
2013-04-22 12:00,11.825099,CHL
2013-04-30 12:35,11.0309887,CHL
2013-05-08 12:00,10.830451,CHL
2013-05-16 12:35,10.6720247,CHL
2013-05-24 12:00,10.6010237,CHL
2013-06-01 12:35,10.5908585,CHL
2013-06-09 12:00,10.4451361,CHL
2013-06-17 12:35,10.0578861,CHL
2013-06-25 12:00,9.67919827,CHL
2013-07-03 12:35,9.67438126,CHL
2013-07-11 12:00,9.38723278,CHL
2013-07-19 12:35,9.11034012,CHL
2013-07-27 12:00,9.40032005,CHL
2013-08-04 12:35,9.28656387,CHL
2013-08-12 12:00,9.17878819,CHL
2013-08-20 12:35,8.88850307,CHL
2013-08-28 12:00,9.33031845,CHL
2013-09-05 12:35,8.9850769,CHL
2013-09-13 12:00,9.14970112,CHL
2013-09-21 12:05,9.52745438,CHL
2013-09-29 12:00,9.86595058,CHL
2013-10-07 12:00,9.83116722,CHL
2013-10-15 12:00,10.2906713,CHL
2013-10-23 12:00,10.6036634,CHL
2013-10-31 12:00,10.6156187,CHL
2013-11-08 12:05,10.7166595,CHL
2013-11-16 12:00,10.7631388,CHL
2013-11-24 12:05,11.3623257,CHL
2013-12-02 12:50,11.450716,CHL
2013-12-10 12:05,12.307662,CHL
2013-12-18 12:50,12.7611189,CHL
2013-12-26 12:05,13.7169123,CHL
2013-12-31 12:20,11.7402134,CHL
2014-01-08 12:10,12.9814281,CHL
2014-01-16 12:20,12.9298429,CHL
2014-01-24 12:10,12.9041433,CHL
2014-02-01 12:20,12.221487,CHL
2014-02-09 12:10,13.3151293,CHL
2014-02-17 12:20,12.9799261,CHL
2014-02-25 12:10,12.7259722,CHL
2014-03-05 12:20,12.0233812,CHL
2014-03-13 12:10,11.5096149,CHL
2014-03-21 12:20,11.8198872,CHL
2014-03-29 12:10,11.3776951,CHL
2014-04-06 12:25,11.1117287,CHL
2014-04-14 12:10,10.717557,CHL
2014-04-22 12:50,10.7182217,CHL
2014-04-30 12:10,10.3217411,CHL
2014-05-08 12:50,10.5537233,CHL
2014-05-16 12:10,10.3170471,CHL
2014-05-24 12:50,10.5589247,CHL
2014-06-01 12:10,9.51656055,CHL
2014-06-09 12:50,9.92487717,CHL
2014-06-17 12:10,10.0064564,CHL
2014-06-25 12:50,9.99386787,CHL
2014-07-03 12:10,9.53014374,CHL
2014-07-11 12:50,9.96061802,CHL
2014-07-19 12:10,9.34969807,CHL
2014-07-27 12:50,9.80134869,CHL
2014-08-04 12:10,9.79952431,CHL
2014-08-12 12:50,9.11214256,CHL
2014-08-20 12:10,9.43942833,CHL
2014-08-28 12:50,9.99855614,CHL
2014-09-05 12:10,10.0039768,CHL
2014-09-13 12:20,10.279604,CHL
2014-09-21 12:10,9.64101601,CHL
2014-09-29 12:20,10.3312073,CHL
2014-10-07 12:10,10.5230398,CHL
2014-10-15 12:20,10.3322525,CHL
2014-10-23 12:10,10.9468088,CHL
2014-10-31 12:20,10.6976414,CHL
2014-11-08 12:10,10.7971687,CHL
2014-11-16 12:20,11.512867,CHL
2014-11-24 12:10,11.4279451,CHL
2014-12-02 12:20,12.0253487,CHL
2014-12-10 12:10,12.5650854,CHL
2014-12-18 12:20,11.7856627,CHL
2014-12-26 12:10,11.7676849,CHL
2014-12-31 12:25,12.4394016,CHL
2015-01-08 12:40,12.6221075,CHL
2015-01-16 12:25,14.3992472,CHL
2015-01-24 12:40,13.3848524,CHL
2015-02-01 12:25,13.2435932,CHL
2015-02-09 12:40,13.0078192,CHL
2015-02-17 12:25,12.4604063,CHL
2015-02-25 12:40,13.0201845,CHL
2015-03-05 12:25,12.4134178,CHL
2015-03-13 12:40,12.4614239,CHL
2015-03-21 12:25,12.5244293,CHL
2015-03-29 12:40,11.7446623,CHL
2015-04-06 12:25,11.9595881,CHL
2015-04-14 12:45,11.7874546,CHL
2015-04-22 12:25,11.5005322,CHL
2015-04-30 13:00,11.1899691,CHL
2015-05-08 12:25,11.2033949,CHL
2015-05-16 13:00,11.3468151,CHL
2015-05-24 12:25,11.0435371,CHL
2015-06-01 13:00,11.3519087,CHL
2015-06-09 12:25,10.5358105,CHL
2015-06-17 13:00,10.1204376,CHL
2015-06-25 12:25,9.9108429,CHL
2015-07-03 13:00,10.0061407,CHL
2015-07-11 12:25,10.044857,CHL
2015-07-19 13:00,9.45439243,CHL
2015-07-27 12:25,9.99158859,CHL
2015-08-04 13:00,9.51838875,CHL
2015-08-20 13:00,9.83509731,CHL
2015-08-28 12:25,9.81605721,CHL
2015-09-05 12:40,9.71567535,CHL
2015-09-13 12:25,9.71521664,CHL
2015-09-21 12:40,9.82563877,CHL
2015-09-29 12:25,10.0824528,CHL
2015-10-07 12:40,10.439537,CHL
2015-10-15 12:25,10.5872087,CHL
2015-10-23 12:40,10.7073593,CHL
2015-10-31 12:25,11.3778715,CHL
2015-11-08 12:40,11.6653786,CHL
2015-11-16 12:25,10.9236422,CHL
2015-11-24 12:40,12.3594179,CHL
2015-12-02 12:25,13.0027771,CHL
2015-12-10 12:40,11.8321095,CHL
2015-12-18 12:25,12.6637897,CHL
2015-12-26 12:40,12.8793774,CHL
2015-12-31 12:00,13.6439829,CHL
2016-01-08 12:10,13.7110901,CHL
2016-01-16 12:00,14.2869377,CHL
2016-01-24 12:10,13.885253,CHL
2016-02-01 12:00,14.4874811,CHL
2016-02-09 12:10,13.3334599,CHL
2016-02-17 12:00,12.896698,CHL
2016-02-25 12:10,13.3407764,CHL
2016-03-04 12:00,13.0334644,CHL
2016-03-12 12:10,12.6801138,CHL
2016-03-20 12:00,12.3483715,CHL
2016-03-28 12:10,12.3251486,CHL
2016-04-05 12:00,11.8408585,CHL
2016-04-13 12:40,11.4447584,CHL
2016-04-21 12:00,11.2237759,CHL
2016-04-29 12:40,11.1535263,CHL
2016-05-07 12:00,11.1876221,CHL
2016-05-15 12:40,11.2835693,CHL
2016-05-23 12:00,10.9041824,CHL
2016-05-31 12:40,10.6768904,CHL
2016-06-08 12:00,10.7046022,CHL
2016-06-16 12:40,10.4481659,CHL
2016-06-24 12:00,10.3056402,CHL
2016-07-02 12:40,10.3780775,CHL
2016-07-10 12:00,10.0837803,CHL
2016-07-18 12:40,9.95431519,CHL
2016-07-26 12:00,10.04951,CHL
2016-08-03 12:40,10.0964851,CHL
2016-08-11 12:00,10.1109781,CHL
2016-08-19 12:40,9.98159313,CHL
2016-08-27 12:00,9.9206295,CHL
2016-09-04 12:10,10.1246786,CHL
2016-09-12 13:00,10.0903158,CHL
2016-09-20 12:10,10.3839874,CHL
2016-09-28 12:00,10.4914398,CHL
2016-10-06 12:10,10.6360006,CHL
2016-10-22 12:10,11.543848,CHL
2016-10-30 12:00,10.8077631,CHL
2016-11-07 12:10,11.4626198,CHL
2016-11-15 12:00,11.9276333,CHL
2016-11-23 12:10,12.9362783,CHL
2016-12-01 12:00,12.6087742,CHL
2016-12-09 12:10,12.078824,CHL
2016-12-17 12:00,12.5395298,CHL
2016-12-25 12:10,13.5870304,CHL
2016-12-31 12:10,12.7468662,CHL
2017-01-08 12:20,12.8103552,CHL
2017-01-16 12:10,13.5911779,CHL
2017-01-24 12:20,14.115797,CHL
2017-02-01 12:10,13.8104525,CHL
2017-02-09 12:20,13.6522598,CHL
2017-02-17 12:10,13.1518307,CHL
2017-02-25 12:20,13.4465656,CHL
2017-03-05 12:10,13.2279654,CHL
